"","19030201","19030202","19030203","19030204","19030205","19030206","19030207","19030208","19030209","19030210","19030211","19030212","19030213","19030214","19030215","19030216","19030217"
"19030201",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"19030202",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19030203",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19030204",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"19030205",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19030206",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"19030207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19030208",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"19030209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19030210",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"19030211",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"19030212",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"19030213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"19030214",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"19030215",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19030216",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"19030217",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
