"","17020201","17020202","17020203","17020204","17020205","17020206","17020207","17020208","17020209","17020210","17020211","17020212","17020213","17020214","17020215","17020216","17020217","17020218","17020219","17020220","17020221","17020222","17020223","17020224","17020251","17020252","17020253","17020254","17020255","17020256"
"17020201",0,0,10,0,0,10,0,1,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0
"17020202",0,0,10,0,0,10,0,1,0,10,0,0,0,0,0,0,0,1,1,1,1,0,0,0,10,0,0,10,1,0
"17020203",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020204",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020205",0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,1,10,0,0
"17020206",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020207",0,0,10,1,0,10,1,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10,1,1,10,0,0
"17020208",1,1,10,1,0,10,0,0,1,10,1,1,1,0,1,0,1,0,1,1,0,0,0,1,10,0,0,10,0,0
"17020209",1,0,10,0,0,10,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,10,0,0
"17020210",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020211",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020212",1,0,10,0,0,10,0,1,0,10,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,0,0,10,0,0
"17020213",1,0,10,1,0,10,0,1,1,10,0,1,0,0,1,0,1,0,0,0,0,0,0,1,10,0,0,10,0,0
"17020214",0,1,10,0,1,10,1,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,1,10,0,1
"17020215",1,0,10,0,0,10,0,0,1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,10,0,0
"17020216",0,0,10,0,1,10,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,1,10,0,1
"17020217",0,0,10,0,0,10,0,1,1,10,0,1,0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,10,0,0
"17020218",0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,10,0,0
"17020219",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020220",0,0,10,0,0,10,0,1,1,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,10,0,0
"17020221",0,1,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,0,10,0,0
"17020222",0,0,10,0,0,10,0,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,10,0,1
"17020223",0,0,10,0,0,10,1,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,1,10,1,1
"17020224",1,0,10,0,1,10,0,0,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0,1,10,0,0
"17020251",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020252",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020253",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020254",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020255",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17020256",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
