"","16020201","16020202","16020203","16020204","16020205","16020206","16020207","16020208","16020209","16020210","16020211","16020212","16020213","16020214","16020215","16020216","16020217","16020218","16020219","16020220","16020221","16020222","16020223","16020252"
"16020201",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"16020202",1,2,1,1,3,1,1,1,2,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1
"16020203",2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1
"16020204",2,3,3,1,3,1,1,1,2,2,3,1,2,1,2,3,1,2,1,1,1,1,1,1
"16020205",2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1
"16020206",1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"16020207",1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1
"16020208",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"16020209",1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1
"16020210",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16020211",1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1
"16020212",1,2,1,1,2,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,2,1
"16020213",2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"16020214",1,2,3,1,2,1,1,1,2,1,3,1,1,2,2,1,1,1,1,1,1,2,1,1
"16020215",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"16020216",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"16020217",1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"16020218",2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1
"16020219",2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2
"16020220",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"16020221",2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,3,2,1
"16020222",2,2,2,1,1,1,1,1,2,3,3,1,1,1,2,1,1,1,1,1,1,1,2,1
"16020223",2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1
"16020252",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
