"","18010101","18010102","18010103","18010104","18010105","18010106","18010107","18010108","18010109","18010110","18010111","18010112","18010113","18010114","18010115","18010116","18010117","18010118","18010151","18010152","18010153"
"18010101",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010102",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18010104",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010105",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010106",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010107",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18010108",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18010109",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010110",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010111",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"18010112",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010113",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010114",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010115",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010116",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18010117",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010118",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"18010151",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18010152",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18010153",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
