"","18010101","18010102","18010103","18010104","18010105","18010106","18010107","18010108","18010109","18010110","18010111","18010112","18010113","18010114","18010115","18010116","18010117","18010118","18010151","18010152","18010153"
"18010101",1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010102",1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
"18010103",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010104",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010105",2,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1
"18010106",1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1
"18010107",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18010108",2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
"18010109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010110",1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1
"18010111",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010112",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010113",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010114",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010115",1,1,2,1,2,1,3,2,1,2,2,2,2,1,2,2,1,3,2,2,1
"18010116",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010117",2,1,2,1,2,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2
"18010118",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18010151",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18010152",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18010153",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
