"","17010101","17010102","17010103","17010104","17010105","17010106","17010107","17010108","17010109","17010110","17010111","17010112","17010113","17010114","17010115","17010116","17010117","17010118","17010119","17010120","17010121","17010151","17010152"
"17010101",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17010102",1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,2,1,1,2,1,3
"17010103",2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1
"17010104",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17010105",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17010106",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17010107",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17010108",2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
"17010109",2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1
"17010110",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17010111",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17010112",1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1
"17010113",1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1
"17010114",1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1
"17010115",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17010116",2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1
"17010117",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
"17010118",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17010119",3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3
"17010120",2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
"17010121",3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,2,2
"17010151",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17010152",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
