"","19010101","19010102","19010103","19010104","19010105","19010106","19010107","19010108","19010109","19010110","19010111","19010112","19010113","19010114","19010115","19010116","19010117","19010118","19010119","19010120","19010121","19010122","19010151","19010152"
"19010101",3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
"19010102",2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,1,3,1,1,1,2,1,1,2
"19010103",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
"19010104",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"19010105",2,1,3,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
"19010106",1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,1,2
"19010107",1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"19010108",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"19010109",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"19010110",1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"19010111",1,1,1,1,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
"19010112",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"19010113",3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,1,2,2
"19010114",2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2
"19010115",1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,2
"19010116",1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1
"19010117",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
"19010118",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1
"19010119",2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
"19010120",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"19010121",1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,3,1,1,2,2,1,1,1
"19010122",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"19010151",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"19010152",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
