"","17030201","17030202","17030203","17030204","17030205","17030206","17030207","17030208","17030209","17030210","17030211","17030212","17030213","17030214","17030215","17030216","17030217","17030218","17030219","17030220","17030221","17030222","17030223","17030224","17030225","17030226","17030251","17030252","17030253","17030254"
"17030201",1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
"17030202",1,2,1,2,2,1,1,1,3,2,2,1,1,1,2,2,1,2,1,1,1,3,2,2,1,2,2,1,1,1
"17030203",1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,1
"17030204",1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17030205",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17030206",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17030207",2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2
"17030208",1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
"17030209",1,3,1,2,2,1,1,1,2,3,2,1,2,1,1,2,1,2,1,1,1,2,2,2,1,1,3,1,1,3
"17030210",1,1,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,2,1,1,1
"17030211",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1
"17030212",3,2,1,2,1,1,1,1,2,3,1,2,1,1,3,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1
"17030213",1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
"17030214",1,1,1,2,3,1,1,1,3,1,1,2,1,1,1,1,1,2,1,1,1,2,3,1,3,2,3,1,2,1
"17030215",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17030216",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
"17030217",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"17030218",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17030219",1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,3,1,1,1,2
"17030220",1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2
"17030221",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17030222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
"17030223",1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1
"17030224",1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,3,1,1,3,1,2,1,1,2,1,1,1
"17030225",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17030226",1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17030251",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17030252",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17030253",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"17030254",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
