"","19020101","19020102","19020103","19020104","19020105","19020106","19020107","19020108","19020109","19020110","19020111","19020112","19020113","19020114","19020115","19020116","19020117","19020118","19020151","19020152","19020153"
"19020101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"19020102",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020103",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020104",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020105",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020106",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020107",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
"19020109",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020110",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"19020112",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020113",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020114",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020115",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"19020116",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"19020117",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020118",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"19020151",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"19020152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"19020153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
