"","6030201","6030202","6030203","6030204","6030205","6030206","6030207","6030208","6030209","6030210","6030211","6030212","6030213","6030214","6030215","6030216","6030217","6030218","6030219","6030220","6030221","6030222","6030223","6030224","6030225","6030251","6030252","6030253"
"6030201",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030202",1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1
"6030203",1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1
"6030204",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030205",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030206",1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,3,1,1
"6030207",1,1,3,1,1,1,3,1,1,1,1,1,1,2,2,3,3,2,1,1,2,1,1,1,1,2,1,1
"6030208",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030209",1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
"6030210",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030211",1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,1,1,2
"6030212",1,1,3,2,1,2,3,1,2,1,1,1,2,2,3,3,3,1,2,3,3,1,1,1,1,2,1,1
"6030213",1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1
"6030214",1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"6030215",1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1
"6030216",1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1
"6030217",1,1,2,2,1,1,2,2,1,1,1,1,1,3,2,3,3,2,1,1,2,1,1,1,1,2,1,1
"6030218",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030219",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030220",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030221",1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1
"6030222",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030223",1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,3,1,1,1,2,1,1,1,1,1,3,1,2
"6030224",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6030225",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"6030251",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"6030252",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"6030253",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
