"","13020101","13020102","13020103","13020104","13020105","13020106","13020107","13020108","13020109","13020110","13020111","13020112","13020113","13020114","13020115","13020116","13020117","13020118","13020119","13020120","13020121","13020122","13020123","13020124","13020125","13020126","13020151"
"13020101",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13020102",2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2
"13020103",2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3
"13020104",1,2,1,3,2,1,3,1,1,2,2,3,1,2,2,3,2,3,2,2,2,2,1,1,1,1,2
"13020105",2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2
"13020106",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"13020107",1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,1,2,1,1,1,3,1,2
"13020108",2,1,1,1,1,2,1,2,1,1,1,3,1,2,1,1,1,3,1,1,1,2,1,1,2,2,3
"13020109",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"13020110",2,2,1,2,1,1,1,1,1,1,2,3,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2
"13020111",1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"13020112",1,1,1,3,1,1,2,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1
"13020113",1,3,2,2,2,1,2,1,2,3,2,2,1,2,3,3,2,2,1,2,1,1,1,1,1,1,2
"13020114",1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2
"13020115",2,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2
"13020116",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13020117",1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,3
"13020118",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"13020119",2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,3
"13020120",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
"13020121",3,1,1,1,1,3,1,2,1,1,2,3,2,2,2,2,1,2,3,1,2,2,1,1,3,3,2
"13020122",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"13020123",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2
"13020124",2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13020125",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"13020126",1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2
"13020151",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
