"","3010101","3010102","3010103","3010104","3010105","3010106","3010107","3010108","3010109","3010110","3010111","3010112","3010113","3010114","3010151","3010152","3010153","3010154","3010155"
"3010101",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010102",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010103",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010104",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010105",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010106",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010107",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010108",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"3010109",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010110",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"3010111",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010112",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010113",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010114",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"3010151",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"3010152",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"3010153",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"3010154",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"3010155",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
